ORBIT_CNT,t,DETECTOR,LAYER,COLUMN,EVENT,DRIFT_TIME
1919922234,22969.166666666668,3,4,10,1,44.16666666666788
1919922234,23001.666666666668,3,3,13,1,76.66666666666788
1919922234,23022.5,3,2,12,1,97.5
1919922234,23000.0,3,1,14,1,75.0
1919922253,61349.166666666664,3,4,6,1,74.16666666666424
1919922253,61415.0,3,1,1,1,140.0
1919922253,61385.0,3,3,1,1,110.0
1919922282,18084.166666666668,4,4,2,1,84.16666666666788
1919922282,18231.666666666668,4,1,2,1,231.66666666666788
1919922282,18225.0,4,3,2,1,225.0
1919922357,55745.833333333336,3,2,8,1,120.83333333333576
1919922357,55750.0,3,4,8,1,125.0
1919922357,55650.833333333336,3,1,9,1,25.83333333333576
1919922373,36829.166666666664,3,2,11,1,79.16666666666424
1919922373,36870.833333333336,3,1,12,1,120.83333333333576
1919922373,36809.166666666664,4,4,11,1,59.16666666666424
1919922373,36919.166666666664,3,4,12,1,169.16666666666424
1919922373,36889.166666666664,4,3,11,1,139.16666666666424
1919922373,36947.5,4,1,11,1,197.5
1919922400,46134.166666666664,3,4,10,2,59.16666666666424
1919922400,46254.166666666664,3,1,10,2,179.16666666666424
1919922400,46183.333333333336,3,3,10,2,108.33333333333576
1919922426,73426.66666666667,4,4,10,1,76.66666666667152
1919922426,73380.0,4,3,11,1,30.0
1919922426,73475.0,4,2,10,1,125.0
1919922429,43774.166666666664,4,2,6,1,49.16666666666424
1919922429,43905.833333333336,4,3,5,1,180.83333333333576
1919922429,43905.833333333336,4,3,1,1,180.83333333333576
1919922429,43804.166666666664,4,3,6,1,79.16666666666424
1919922429,43830.833333333336,4,1,2,1,105.83333333333576
1919922673,17625.833333333332,3,3,7,1,0.8333333333321207
1919922673,17667.5,4,3,9,1,42.5
1919922673,17725.833333333332,3,2,7,1,100.83333333333212
1919922673,17744.166666666668,4,4,8,1,119.16666666666788
1919922673,17858.333333333332,3,2,12,1,233.33333333333212
1919922673,17745.0,3,4,7,1,120.0
1919922673,17841.666666666668,3,4,11,1,216.66666666666788
1919922673,17738.333333333332,4,1,10,1,113.33333333333212
1919922673,17801.666666666668,4,3,10,1,176.66666666666788
1919922673,17818.333333333332,4,1,9,1,193.33333333333212
1919922704,23964.166666666668,3,3,11,1,89.16666666666788
1919922704,24169.166666666668,3,4,11,1,294.1666666666679
1919922704,24163.333333333332,3,1,12,1,288.3333333333321
1919922791,84581.66666666667,4,4,3,2,6.666666666671517
1919922791,84788.33333333333,4,1,10,2,213.33333333332848
1919922791,84675.0,3,1,1,2,100.0
1919922791,84772.5,3,2,15,2,197.5
1919922791,84818.33333333333,3,3,1,2,243.33333333332848
1919922791,84741.66666666667,4,2,4,2,166.66666666667152
1919922791,84768.33333333333,4,1,4,2,193.33333333332848
1919922791,84854.16666666667,4,1,1,2,279.1666666666715
1919922791,84773.33333333333,4,3,3,2,198.33333333332848
1919922791,84833.33333333333,4,2,3,2,258.3333333333285
1919922791,84831.66666666667,4,3,1,2,256.6666666666715
1919922791,84640.0,4,2,2,2,65.0
1919922791,84638.33333333333,4,1,2,2,63.33333333332848
1919922955,21733.333333333332,2,2,1,1,33.33333333333212
1919922955,21756.666666666668,2,4,1,1,56.66666666666788
1919922955,21703.333333333332,2,3,2,1,3.3333333333321207
1919922956,81976.66666666667,4,2,4,1,126.66666666667152
1919922956,81946.66666666667,4,4,4,1,96.66666666667152
1919922956,81950.0,4,3,5,1,100.0
1919922980,51413.333333333336,1,3,11,2,188.33333333333576
1919922980,51402.5,1,4,10,2,177.5
1919922980,51410.0,1,1,11,2,185.0
1919923025,77281.66666666667,3,2,6,2,31.666666666671517
1919923025,77323.33333333333,3,1,7,2,73.33333333332848
1919923025,77302.5,3,4,6,2,52.5
1919923058,17036.666666666668,1,4,6,1,86.66666666666788
1919923058,17150.833333333332,1,1,7,1,200.83333333333212
1919923058,17140.833333333332,1,4,6,1,190.83333333333212
1919923058,17138.333333333332,1,3,7,1,188.33333333333212
1919923206,5394.166666666667,4,2,8,1,69.16666666666697
1919923206,5338.333333333333,4,3,9,1,13.33333333333303
1919923206,5375.833333333333,4,4,8,1,50.83333333333303
1919923206,5503.333333333333,4,4,8,1,178.33333333333303
1919923206,5565.833333333333,4,2,7,1,240.83333333333303
1919923209,68390.0,4,2,8,1,190.0
1919923209,68371.66666666667,4,1,9,1,171.66666666667152
1919923209,68389.16666666667,4,4,8,1,189.16666666667152
1919923359,40795.833333333336,4,2,1,1,20.83333333333576
1919923359,40910.833333333336,4,3,5,1,135.83333333333576
1919923359,40854.166666666664,3,1,4,1,79.16666666666424
1919923359,40913.333333333336,3,2,10,1,138.33333333333576
1919923359,40880.833333333336,4,4,2,1,105.83333333333576
1919923359,40955.0,4,2,4,1,180.0
1919923359,40842.5,3,3,4,1,67.5
1919923359,40984.166666666664,3,3,11,1,209.16666666666424
1919923359,40797.5,4,3,3,1,22.5
1919923359,40877.5,4,4,3,1,102.5
1919923362,41804.166666666664,4,2,8,1,204.16666666666424
1919923362,41820.833333333336,4,4,8,1,220.83333333333576
1919923362,41707.5,4,4,9,1,107.5
1919923362,41798.333333333336,4,3,9,1,198.33333333333576
1919923426,14910.833333333334,4,4,3,1,10.83333333333394
1919923426,15120.833333333334,4,2,2,1,220.83333333333394
1919923426,15058.333333333334,4,2,4,1,158.33333333333394
1919923426,14982.5,4,1,3,1,82.5
1919923426,15104.166666666666,4,4,4,1,204.16666666666606
1919923426,15094.166666666666,4,2,5,1,194.16666666666606
1919923426,15109.166666666666,4,4,5,1,209.16666666666606
1919923474,46420.0,4,2,10,1,20.0
1919923474,46444.166666666664,4,4,10,1,44.16666666666424
1919923474,46406.666666666664,4,3,11,1,6.666666666664241
1919923589,32971.666666666664,4,3,6,1,196.66666666666424
1919923589,32968.333333333336,4,1,5,1,193.33333333333576
1919923589,32959.166666666664,4,3,5,1,184.16666666666424
1919923589,32915.0,4,2,5,1,140.0
1919923591,21230.0,3,4,13,1,5.0
1919923591,21365.833333333332,3,1,13,1,140.83333333333212
1919923591,21283.333333333332,3,3,13,1,58.33333333333212
1919923595,76088.33333333333,4,3,1,2,63.33333333332848
1919923595,76099.16666666667,4,2,1,2,74.16666666667152
1919923595,76120.0,4,4,1,2,95.0
1919923672,947.5,3,3,11,1,22.5
1919923672,1196.6666666666667,3,2,1,1,271.66666666666674
1919923672,1007.5,3,2,11,1,82.5
1919923672,1165.8333333333333,3,2,3,1,240.83333333333326
1919923672,1202.5,3,4,1,1,277.5
1919923672,1127.5,3,1,11,1,202.5
1919923672,1175.0,3,4,3,1,250.0
1919923672,1210.8333333333333,3,4,11,1,285.83333333333326
1919923739,5386.666666666667,1,2,7,1,11.66666666666697
1919923739,5380.833333333333,1,1,10,1,5.83333333333303
1919923739,5450.833333333333,1,4,7,1,75.83333333333303
1919923739,5386.666666666667,1,3,10,1,11.66666666666697
1919923836,29785.0,4,4,13,1,35.0
1919923836,29840.833333333332,4,2,13,1,90.83333333333212
1919923836,29877.5,4,1,14,1,127.5
1919923836,29894.166666666668,4,3,14,1,144.16666666666788
1919923900,23441.666666666668,3,3,11,1,41.66666666666788
1919923900,23425.0,3,1,12,1,25.0
1919923900,23421.666666666668,3,2,10,1,21.66666666666788
1919923900,23624.166666666668,4,2,10,1,224.16666666666788
1919923900,23524.166666666668,3,2,11,1,124.16666666666788
1919923900,23645.0,4,2,8,1,245.0
1919923900,23440.0,3,4,10,1,40.0
1919923900,23547.5,3,4,11,1,147.5
1919923900,23635.0,4,4,10,1,235.0
1919923900,23469.166666666668,3,1,11,1,69.16666666666788
1919923900,23580.0,3,1,10,1,180.0
1919923900,23643.333333333332,4,3,10,1,243.33333333333212
1919923900,23544.166666666668,3,3,10,1,144.16666666666788
1919923968,30298.333333333332,4,1,1,1,23.33333333333212
1919923968,30430.0,3,2,8,1,155.0
1919923968,30366.666666666668,3,4,12,1,91.66666666666788
1919923968,30470.0,4,2,4,1,195.0
1919923968,30361.666666666668,3,3,1,1,86.66666666666788
1919923968,30370.833333333332,3,4,13,1,95.83333333333212
1919923968,30476.666666666668,4,4,3,1,201.66666666666788
1919923968,30491.666666666668,3,4,7,1,216.66666666666788
1919923968,30468.333333333332,4,4,1,1,193.33333333333212
1919923968,30341.666666666668,3,2,1,1,66.66666666666788
1919923968,30383.333333333332,3,3,12,1,108.33333333333212
1919923968,30483.333333333332,4,1,2,1,208.33333333333212
1919923976,22702.5,3,4,12,1,27.5
1919923976,22840.833333333332,3,2,12,1,165.83333333333212
1919923976,22805.833333333332,3,1,13,1,130.83333333333212
1919923976,22790.833333333332,3,3,13,1,115.83333333333212
1919924133,81038.33333333333,1,3,7,2,88.33333333332848
1919924133,81175.83333333333,1,2,7,2,225.83333333332848
1919924133,81180.0,1,4,7,2,230.0
1919924139,6433.333333333333,4,1,8,1,133.33333333333303
1919924139,6582.5,3,2,7,1,282.5
1919924139,6595.833333333333,3,1,10,1,295.83333333333303
1919924139,6472.5,4,2,8,1,172.5
1919924139,6545.833333333333,3,4,8,1,245.83333333333303
1919924139,6525.833333333333,4,2,9,1,225.83333333333303
1919924139,6444.166666666667,4,4,8,1,144.16666666666697
1919924139,6563.333333333333,4,4,9,1,263.33333333333303
1919924184,28743.333333333332,3,1,7,1,18.33333333333212
1919924184,28811.666666666668,4,4,8,1,86.66666666666788
1919924184,28782.5,3,2,7,1,57.5
1919924184,28844.166666666668,4,2,6,1,119.16666666666788
1919924184,28800.0,3,4,7,1,75.0
1919924184,28855.0,4,4,6,1,130.0
1919924184,28798.333333333332,4,1,10,1,73.33333333333212
1919924261,81227.5,2,3,1,1,2.5
1919924261,81413.33333333333,2,2,1,1,188.33333333332848
1919924261,81401.66666666667,2,4,1,1,176.66666666667152
1919924494,12415.0,3,2,4,1,140.0
1919924494,12344.166666666666,4,1,3,1,69.16666666666606
1919924494,12360.833333333334,3,4,4,1,85.83333333333394
1919924494,12284.166666666666,4,1,5,1,9.16666666666606
1919924494,12467.5,3,3,7,1,192.5
1919924494,12390.833333333334,4,2,1,1,115.83333333333394
1919924494,12415.0,4,4,3,1,140.0
1919924494,12375.0,3,1,5,1,100.0
1919924494,12430.833333333334,4,1,2,1,155.83333333333394
1919924494,12433.333333333334,3,3,5,1,158.33333333333394
1919924494,12360.833333333334,4,3,2,1,85.83333333333394
1919924494,12550.833333333334,4,2,3,1,275.83333333333394
1919924494,12380.0,4,2,2,1,105.0
1919924494,12444.166666666666,4,4,2,1,169.16666666666606
1919924494,12408.333333333334,4,3,5,1,133.33333333333394
1919924494,12465.833333333334,4,4,4,1,190.83333333333394
1919924494,12447.5,4,4,1,1,172.5
1919924494,12576.666666666666,4,1,5,1,301.66666666666606
1919924494,12584.166666666666,4,3,2,1,309.16666666666606
1919924494,12587.5,4,2,5,1,312.5
1919924507,21464.166666666668,2,2,3,1,114.16666666666788
1919924507,21481.666666666668,2,4,3,1,131.66666666666788
1919924507,21445.0,2,3,4,1,95.0
1919924507,21640.833333333332,2,2,3,1,290.8333333333321
1919924507,21599.166666666668,2,4,3,1,249.16666666666788
1919924507,60403.333333333336,3,4,13,2,153.33333333333576
1919924507,60371.666666666664,3,1,15,2,121.66666666666424
1919924507,60405.833333333336,3,2,14,2,155.83333333333576
1919924539,85034.16666666667,1,2,8,1,34.16666666667152
1919924539,85143.33333333333,2,1,3,1,143.33333333332848
1919924539,85047.5,2,4,1,1,47.5
1919924539,85200.83333333333,2,3,3,1,200.83333333332848
1919924539,85148.33333333333,1,1,2,1,148.33333333332848
1919924539,85165.0,1,3,2,1,165.0
1919924539,85195.83333333333,2,4,2,1,195.83333333332848
1919924582,59389.166666666664,3,4,9,1,14.166666666664241
1919924582,59460.0,3,1,10,1,85.0
1919924582,59437.5,3,3,10,1,62.5
1919924634,41187.5,4,2,7,1,12.5
1919924634,41290.833333333336,4,1,8,1,115.83333333333576
1919924634,41342.5,4,3,8,1,167.5
1919924714,77417.5,3,1,7,1,17.5
1919924714,77422.5,3,3,7,1,22.5
1919924714,77545.0,3,2,3,1,145.0
1919924746,60818.333333333336,3,4,6,1,143.33333333333576
1919924746,60881.666666666664,3,3,6,1,206.66666666666424
1919924746,60845.0,3,2,6,1,170.0
1919925097,86460.83333333333,3,2,10,1,235.83333333332848
1919925097,86447.5,4,4,10,1,222.5
1919925097,86250.0,4,3,10,1,25.0
1919925097,86390.0,3,1,9,1,165.0
1919925097,86448.33333333333,3,4,10,1,223.33333333332848
1919925097,86285.83333333333,4,1,9,1,60.83333333332848
1919925097,86396.66666666667,3,3,9,1,171.66666666667152
1919925097,86460.83333333333,4,1,9,1,235.83333333332848
1919925097,86454.16666666667,4,3,9,1,229.16666666667152
1919925149,57848.333333333336,1,4,8,1,73.33333333333576
1919925149,57860.833333333336,1,1,5,1,85.83333333333576
1919925149,57949.166666666664,1,2,7,1,174.16666666666424
1919925149,58019.166666666664,2,2,6,1,244.16666666666424
1919925149,58042.5,1,4,8,1,267.5
1919925149,57825.833333333336,1,4,1,1,50.83333333333576
1919925149,57876.666666666664,1,3,5,1,101.66666666666424
1919925149,57785.833333333336,2,1,3,1,10.833333333335759
1919925149,57845.833333333336,1,4,5,1,70.83333333333576
1919925149,58015.833333333336,2,4,5,1,240.83333333333576
1919925149,57925.833333333336,1,4,7,1,150.83333333333576
1919925149,58020.833333333336,2,1,3,1,245.83333333333576
1919925149,58043.333333333336,1,1,1,1,268.33333333333576
1919925149,57976.666666666664,2,1,5,1,201.66666666666424
1919925149,57839.166666666664,1,1,6,1,64.16666666666424
1919925149,58064.166666666664,1,4,7,1,289.16666666666424
1919925149,58095.833333333336,1,3,2,1,320.83333333333576
1919925149,57908.333333333336,1,3,6,1,133.33333333333576
1919925149,57934.166666666664,1,2,6,1,159.16666666666424
1919925149,57921.666666666664,1,4,6,1,146.66666666666424
1919925149,57965.833333333336,1,2,5,1,190.83333333333576
1919925149,57976.666666666664,1,1,6,1,201.66666666666424
1919925166,52892.5,4,1,3,1,42.5
1919925166,52941.666666666664,4,2,3,1,91.66666666666424
1919925166,53028.333333333336,4,4,3,1,178.33333333333576
1919925166,52868.333333333336,4,1,2,1,18.33333333333576
1919925166,52906.666666666664,4,3,2,1,56.66666666666424
1919925166,53050.0,4,1,2,1,200.0
1919925209,3385.8333333333335,3,2,4,1,110.83333333333348
1919925209,3383.3333333333335,3,4,4,1,108.33333333333348
1919925209,3389.1666666666665,3,3,5,1,114.16666666666652
1919925213,17402.5,2,4,13,1,52.5
1919925213,17522.5,2,3,13,1,172.5
1919925213,17609.166666666668,2,2,13,1,259.1666666666679
1919925213,17613.333333333332,2,1,13,1,263.3333333333321
1919925255,5836.666666666667,1,1,5,1,236.66666666666697
1919925255,5795.0,1,4,5,1,195.0
1919925255,5852.5,1,2,5,1,252.5
1919925261,62418.333333333336,4,1,7,2,43.33333333333576
1919925261,62497.5,4,3,9,2,122.5
1919925261,62425.833333333336,4,4,4,2,50.83333333333576
